Id problem,Weights,Prices,Capacity,Best picks,Best price,Average Weights,Average Prices,Cost function,Constraint,Problem
2267,"[12, 36, 15, 2, 13]","[1, 8, 6, 5, 8]",40,"[0, 0, 1, 1, 1]",21.222222222223944,15.6,5.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 36, 15, 2, 13], 'prices': [1, 8, 6, 5, 8], 'capacity': 40}"
2268,"[11, 32, 44, 36, 15]","[15, 8, 2, 17, 7]",97,"[1, 1, 0, 1, 1]",47.136363636338096,27.6,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 32, 44, 36, 15], 'prices': [15, 8, 2, 17, 7], 'capacity': 97}"
2269,"[4, 25, 16, 46, 32]","[2, 3, 3, 13, 3]",71,"[1, 0, 1, 1, 0]",18.59999999999215,24.6,4.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 25, 16, 46, 32], 'prices': [2, 3, 3, 13, 3], 'capacity': 71}"
2270,"[15, 44, 17, 8, 25]","[14, 12, 7, 12, 14]",75,"[1, 0, 1, 1, 1]",49.72727272731126,21.8,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 44, 17, 8, 25], 'prices': [14, 12, 7, 12, 14], 'capacity': 75}"
2271,"[32, 42, 25, 20, 40]","[17, 18, 16, 9, 16]",51,"[1, 0, 1, 0, 0]",29.81249999983047,31.8,15.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [32, 42, 25, 20, 40], 'prices': [17, 18, 16, 9, 16], 'capacity': 51}"
2272,"[49, 20, 30, 21, 42]","[4, 18, 14, 17, 17]",68,"[0, 1, 1, 1, 0]",47.59999999989428,32.4,14.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [49, 20, 30, 21, 42], 'prices': [4, 18, 14, 17, 17], 'capacity': 68}"
2273,"[14, 47, 5, 22, 13]","[15, 7, 18, 9, 3]",30,"[1, 0, 1, 1, 0]",37.50000000002099,20.2,10.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 47, 5, 22, 13], 'prices': [15, 7, 18, 9, 3], 'capacity': 30}"
2274,"[17, 46, 26, 26, 1]","[15, 12, 4, 1, 18]",26,"[1, 0, 0, 0, 1]",35.08695652176578,23.2,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 46, 26, 26, 1], 'prices': [15, 12, 4, 1, 18], 'capacity': 26}"
2275,"[24, 3, 5, 33, 23]","[15, 1, 17, 13, 6]",51,"[1, 0, 1, 1, 0]",40.66666666651808,17.6,10.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 3, 5, 33, 23], 'prices': [15, 1, 17, 13, 6], 'capacity': 51}"
2276,"[5, 45, 38, 9, 34]","[2, 5, 5, 8, 3]",31,"[1, 0, 0, 1, 0]",12.236842105259896,26.2,4.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 45, 38, 9, 34], 'prices': [2, 5, 5, 8, 3], 'capacity': 31}"
2277,"[41, 39, 27, 49, 38]","[6, 8, 14, 13, 10]",30,"[0, 0, 1, 0, 0]",14.795918367325871,38.8,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 39, 27, 49, 38], 'prices': [6, 8, 14, 13, 10], 'capacity': 30}"
2278,"[37, 5, 46, 3, 31]","[9, 12, 1, 6, 10]",56,"[0, 1, 0, 1, 1]",32.13513513510519,24.4,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [37, 5, 46, 3, 31], 'prices': [9, 12, 1, 6, 10], 'capacity': 56}"
2279,"[37, 18, 32, 1, 11]","[19, 9, 16, 12, 9]",48,"[1, 0, 0, 1, 1]",39.486486486090385,19.8,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [37, 18, 32, 1, 11], 'prices': [19, 9, 16, 12, 9], 'capacity': 48}"
2280,"[48, 39, 34, 38, 39]","[9, 15, 7, 13, 1]",86,"[0, 1, 0, 1, 0]",29.852941176480368,39.6,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 39, 34, 38, 39], 'prices': [9, 15, 7, 13, 1], 'capacity': 86}"
2281,"[26, 9, 3, 47, 49]","[17, 9, 19, 9, 2]",41,"[1, 1, 1, 0, 0]",45.574468085112606,26.8,11.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 9, 3, 47, 49], 'prices': [17, 9, 19, 9, 2], 'capacity': 41}"
2282,"[27, 20, 32, 16, 21]","[4, 3, 4, 18, 8]",89,"[1, 1, 0, 1, 1]",33.62500000000736,23.2,7.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [27, 20, 32, 16, 21], 'prices': [4, 3, 4, 18, 8], 'capacity': 89}"
2283,"[23, 43, 34, 19, 24]","[4, 4, 16, 9, 10]",54,"[0, 0, 1, 1, 0]",25.41666666663077,28.6,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [23, 43, 34, 19, 24], 'prices': [4, 4, 16, 9, 10], 'capacity': 54}"
2284,"[21, 46, 4, 32, 14]","[12, 18, 7, 19, 3]",24,"[0, 0, 1, 1, 0]",18.874999998601393,23.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [21, 46, 4, 32, 14], 'prices': [12, 18, 7, 19, 3], 'capacity': 24}"
2285,"[43, 26, 28, 42, 20]","[1, 1, 7, 12, 4]",85,"[0, 0, 1, 1, 1]",21.99999999999247,31.8,5.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 26, 28, 42, 20], 'prices': [1, 1, 7, 12, 4], 'capacity': 85}"
2286,"[34, 26, 25, 19, 29]","[8, 12, 13, 11, 6]",66,"[0, 1, 1, 1, 0]",34.15384615384843,26.6,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 26, 25, 19, 29], 'prices': [8, 12, 13, 11, 6], 'capacity': 66}"
2287,"[10, 47, 26, 49, 42]","[7, 11, 8, 5, 17]",70,"[1, 0, 1, 0, 1]",29.53846153847134,34.8,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 47, 26, 49, 42], 'prices': [7, 11, 8, 5, 17], 'capacity': 70}"
2288,"[21, 24, 41, 31, 23]","[13, 8, 14, 19, 1]",34,"[1, 0, 0, 0, 0]",20.96774193718619,28.0,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [21, 24, 41, 31, 23], 'prices': [13, 8, 14, 19, 1], 'capacity': 34}"
2289,"[6, 39, 45, 6, 16]","[8, 8, 13, 17, 18]",99,"[1, 1, 1, 1, 1]",61.33333333334453,22.4,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 39, 45, 6, 16], 'prices': [8, 8, 13, 17, 18], 'capacity': 99}"
2290,"[24, 34, 2, 24, 19]","[8, 16, 16, 6, 4]",68,"[1, 1, 1, 0, 0]",41.999999999957694,20.6,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 34, 2, 24, 19], 'prices': [8, 16, 16, 6, 4], 'capacity': 68}"
2291,"[36, 20, 1, 6, 49]","[16, 9, 8, 19, 5]",53,"[1, 1, 1, 1, 0]",47.55555555584772,22.4,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 20, 1, 6, 49], 'prices': [16, 9, 8, 19, 5], 'capacity': 53}"
2292,"[40, 35, 14, 43, 30]","[4, 12, 1, 6, 10]",94,"[0, 1, 0, 1, 1]",26.046511627907247,32.4,6.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 35, 14, 43, 30], 'prices': [4, 12, 1, 6, 10], 'capacity': 94}"
2293,"[25, 24, 2, 49, 3]","[12, 3, 16, 18, 6]",55,"[1, 0, 1, 1, 1]",43.18367346940053,20.6,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 24, 2, 49, 3], 'prices': [12, 3, 16, 18, 6], 'capacity': 55}"
2294,"[43, 16, 15, 30, 39]","[1, 10, 17, 15, 3]",33,"[0, 1, 1, 0, 0]",27.999999999909036,28.6,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 16, 15, 30, 39], 'prices': [1, 10, 17, 15, 3], 'capacity': 33}"
2295,"[36, 37, 3, 10, 11]","[2, 7, 9, 4, 8]",95,"[1, 1, 1, 1, 1]",29.888888888885848,19.4,6.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 37, 3, 10, 11], 'prices': [2, 7, 9, 4, 8], 'capacity': 95}"
2296,"[7, 12, 19, 33, 13]","[15, 12, 4, 19, 11]",53,"[1, 1, 0, 1, 1]",50.09090909092897,16.8,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 12, 19, 33, 13], 'prices': [15, 12, 4, 19, 11], 'capacity': 53}"
2297,"[2, 26, 45, 34, 22]","[11, 11, 16, 13, 7]",66,"[1, 1, 0, 1, 0]",36.42222222218059,25.8,11.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 26, 45, 34, 22], 'prices': [11, 11, 16, 13, 7], 'capacity': 66}"
2298,"[26, 15, 44, 48, 33]","[8, 3, 12, 12, 18]",92,"[1, 0, 1, 0, 1]",34.99999999991916,33.2,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 15, 44, 48, 33], 'prices': [8, 3, 12, 12, 18], 'capacity': 92}"
2299,"[13, 44, 48, 45, 28]","[17, 15, 10, 16, 2]",48,"[1, 0, 0, 1, 0]",29.444444444116733,35.6,12.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [13, 44, 48, 45, 28], 'prices': [17, 15, 10, 16, 2], 'capacity': 48}"
2300,"[28, 24, 44, 20, 37]","[15, 8, 4, 17, 17]",15,"[0, 0, 0, 1, 0]",12.750000000207788,30.6,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 24, 44, 20, 37], 'prices': [15, 8, 4, 17, 17], 'capacity': 15}"
2301,"[22, 21, 14, 22, 21]","[13, 8, 5, 18, 5]",84,"[1, 1, 1, 1, 0]",45.19047619043941,20.0,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 21, 14, 22, 21], 'prices': [13, 8, 5, 18, 5], 'capacity': 84}"
2302,"[40, 10, 40, 17, 17]","[19, 6, 12, 7, 1]",94,"[1, 1, 1, 1, 0]",40.10000000001674,24.8,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 10, 40, 17, 17], 'prices': [19, 6, 12, 7, 1], 'capacity': 94}"
2303,"[18, 1, 22, 33, 19]","[19, 13, 16, 14, 17]",46,"[1, 1, 0, 0, 1]",54.81818181760955,18.6,15.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 1, 22, 33, 19], 'prices': [19, 13, 16, 14, 17], 'capacity': 46}"
2304,"[24, 39, 17, 37, 20]","[14, 2, 9, 17, 10]",45,"[1, 0, 1, 0, 0]",25.00000000147434,27.4,10.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 39, 17, 37, 20], 'prices': [14, 2, 9, 17, 10], 'capacity': 45}"
2305,"[9, 28, 46, 48, 6]","[5, 18, 2, 16, 7]",86,"[1, 1, 0, 1, 1]",44.33333333320737,27.4,9.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 28, 46, 48, 6], 'prices': [5, 18, 2, 16, 7], 'capacity': 86}"
2306,"[14, 28, 18, 41, 13]","[19, 10, 15, 12, 11]",66,"[1, 1, 1, 0, 1]",52.499999999625366,22.8,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 28, 18, 41, 13], 'prices': [19, 10, 15, 12, 11], 'capacity': 66}"
2307,"[8, 39, 11, 16, 34]","[19, 3, 14, 18, 11]",81,"[1, 0, 1, 1, 1]",62.92307692307703,21.6,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 39, 11, 16, 34], 'prices': [19, 3, 14, 18, 11], 'capacity': 81}"
2308,"[24, 46, 29, 44, 15]","[12, 19, 11, 15, 7]",63,"[1, 1, 0, 0, 1]",28.913043478293766,31.6,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 46, 29, 44, 15], 'prices': [12, 19, 11, 15, 7], 'capacity': 63}"
2309,"[33, 42, 34, 22, 9]","[11, 18, 13, 7, 15]",71,"[0, 1, 1, 0, 1]",40.647058823496536,28.0,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 42, 34, 22, 9], 'prices': [11, 18, 13, 7, 15], 'capacity': 71}"
2310,"[2, 9, 47, 18, 42]","[3, 14, 9, 10, 7]",50,"[1, 1, 0, 1, 0]",31.021276595758113,23.6,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [2, 9, 47, 18, 42], 'prices': [3, 14, 9, 10, 7], 'capacity': 50}"
2311,"[14, 42, 44, 45, 38]","[5, 11, 1, 19, 13]",15,"[0, 0, 0, 0, 0]",6.333333333274652,36.6,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 42, 44, 45, 38], 'prices': [5, 11, 1, 19, 13], 'capacity': 15}"
2312,"[41, 48, 11, 25, 16]","[6, 17, 15, 12, 9]",32,"[0, 0, 1, 0, 1]",26.400000000077124,28.2,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 48, 11, 25, 16], 'prices': [6, 17, 15, 12, 9], 'capacity': 32}"
2313,"[33, 25, 43, 16, 35]","[6, 7, 9, 3, 19]",40,"[0, 0, 0, 0, 1]",20.400000000010937,30.4,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 25, 43, 16, 35], 'prices': [6, 7, 9, 3, 19], 'capacity': 40}"
2314,"[38, 43, 3, 3, 48]","[8, 5, 14, 2, 7]",43,"[1, 0, 1, 1, 0]",23.78947368420337,27.0,7.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 43, 3, 3, 48], 'prices': [8, 5, 14, 2, 7], 'capacity': 43}"
2315,"[46, 41, 38, 22, 32]","[19, 11, 13, 11, 8]",28,"[0, 0, 0, 1, 0]",13.47826086953649,35.8,12.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [46, 41, 38, 22, 32], 'prices': [19, 11, 13, 11, 8], 'capacity': 28}"
2316,"[40, 15, 13, 3, 8]","[8, 8, 8, 6, 14]",94,"[1, 1, 1, 1, 1]",44.0,15.8,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 15, 13, 3, 8], 'prices': [8, 8, 8, 6, 14], 'capacity': 94}"
2317,"[45, 29, 15, 24, 26]","[1, 15, 7, 4, 15]",81,"[0, 1, 1, 0, 1]",38.83333333329356,27.8,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 29, 15, 24, 26], 'prices': [1, 15, 7, 4, 15], 'capacity': 81}"
2318,"[25, 2, 24, 7, 15]","[14, 8, 13, 3, 11]",44,"[1, 1, 0, 0, 1]",34.083333333400844,14.6,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 2, 24, 7, 15], 'prices': [14, 8, 13, 3, 11], 'capacity': 44}"
2319,"[34, 2, 1, 26, 23]","[13, 12, 18, 14, 8]",41,"[0, 1, 1, 1, 0]",48.588235294141825,17.2,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 2, 1, 26, 23], 'prices': [13, 12, 18, 14, 8], 'capacity': 41}"
2320,"[43, 8, 25, 33, 14]","[3, 9, 15, 9, 2]",93,"[0, 1, 1, 1, 1]",35.90697674418624,24.6,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 8, 25, 33, 14], 'prices': [3, 9, 15, 9, 2], 'capacity': 93}"
2321,"[29, 26, 16, 15, 11]","[5, 16, 5, 10, 13]",50,"[0, 1, 0, 1, 1]",37.76923076932799,19.4,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 26, 16, 15, 11], 'prices': [5, 16, 5, 10, 13], 'capacity': 50}"
2322,"[18, 49, 44, 40, 14]","[9, 3, 6, 14, 3]",68,"[1, 0, 0, 1, 1]",25.142857142859093,33.0,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 49, 44, 40, 14], 'prices': [9, 3, 6, 14, 3], 'capacity': 68}"
2323,"[49, 9, 16, 40, 44]","[9, 4, 13, 2, 11]",98,"[1, 1, 1, 0, 1]",33.326530612254814,31.6,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [49, 9, 16, 40, 44], 'prices': [9, 4, 13, 2, 11], 'capacity': 98}"
2324,"[47, 35, 29, 35, 42]","[7, 6, 14, 3, 13]",59,"[0, 0, 1, 0, 1]",23.285714285740674,37.6,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [47, 35, 29, 35, 42], 'prices': [7, 6, 14, 3, 13], 'capacity': 59}"
2325,"[4, 46, 23, 9, 37]","[10, 13, 14, 1, 19]",63,"[1, 0, 1, 0, 1]",42.486486486441265,23.8,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 46, 23, 9, 37], 'prices': [10, 13, 14, 1, 19], 'capacity': 63}"
2326,"[26, 45, 32, 19, 44]","[2, 10, 9, 15, 7]",35,"[0, 0, 1, 1, 0]",19.500000000055365,33.2,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 45, 32, 19, 44], 'prices': [2, 10, 9, 15, 7], 'capacity': 35}"
2327,"[28, 7, 36, 43, 24]","[19, 13, 3, 1, 15]",46,"[1, 1, 0, 0, 0]",38.87499999961844,27.6,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [28, 7, 36, 43, 24], 'prices': [19, 13, 3, 1, 15], 'capacity': 46}"
2328,"[36, 32, 28, 16, 46]","[3, 7, 3, 6, 14]",95,"[0, 1, 0, 1, 1]",27.107142857143803,31.6,6.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 32, 28, 16, 46], 'prices': [3, 7, 3, 6, 14], 'capacity': 95}"
2329,"[45, 30, 13, 23, 33]","[5, 9, 18, 11, 4]",94,"[0, 1, 1, 1, 1]",41.39393939395581,28.8,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 30, 13, 23, 33], 'prices': [5, 9, 18, 11, 4], 'capacity': 94}"
2330,"[6, 37, 11, 20, 9]","[3, 13, 11, 12, 3]",39,"[1, 0, 1, 1, 0]",26.702702702686395,16.6,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 37, 11, 20, 9], 'prices': [3, 13, 11, 12, 3], 'capacity': 39}"
2331,"[17, 1, 28, 25, 9]","[9, 13, 3, 13, 11]",72,"[1, 1, 1, 1, 1]",48.14285714284161,16.0,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 1, 28, 25, 9], 'prices': [9, 13, 3, 13, 11], 'capacity': 72}"
2332,"[26, 1, 17, 31, 15]","[12, 11, 13, 11, 2]",66,"[1, 1, 1, 1, 0]",43.80645161287822,18.0,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 1, 17, 31, 15], 'prices': [12, 11, 13, 11, 2], 'capacity': 66}"
2333,"[29, 6, 16, 39, 7]","[8, 7, 10, 14, 12]",25,"[0, 1, 1, 0, 1]",26.500000000110656,19.4,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 6, 16, 39, 7], 'prices': [8, 7, 10, 14, 12], 'capacity': 25}"
2334,"[23, 45, 41, 20, 38]","[13, 19, 2, 10, 19]",57,"[1, 0, 0, 1, 1]",29.99999999977477,33.4,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [23, 45, 41, 20, 38], 'prices': [13, 19, 2, 10, 19], 'capacity': 57}"
2335,"[45, 49, 18, 20, 30]","[15, 19, 5, 1, 6]",88,"[1, 1, 0, 0, 0]",32.00000000004391,32.4,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 49, 18, 20, 30], 'prices': [15, 19, 5, 1, 6], 'capacity': 88}"
2336,"[33, 34, 1, 30, 14]","[11, 19, 17, 1, 18]",22,"[0, 0, 1, 0, 1]",38.91176470596206,22.4,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [33, 34, 1, 30, 14], 'prices': [11, 19, 17, 1, 18], 'capacity': 22}"
2337,"[25, 38, 43, 13, 2]","[19, 10, 16, 11, 1]",84,"[1, 0, 1, 1, 1]",47.263157894661,24.2,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 38, 43, 13, 2], 'prices': [19, 10, 16, 11, 1], 'capacity': 84}"
2338,"[1, 23, 14, 39, 38]","[1, 13, 7, 7, 14]",62,"[1, 1, 1, 0, 1]",29.84210526311444,23.0,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 23, 14, 39, 38], 'prices': [1, 13, 7, 7, 14], 'capacity': 62}"
2339,"[4, 32, 39, 47, 15]","[14, 4, 14, 13, 8]",44,"[1, 0, 1, 0, 1]",30.974358974289988,27.4,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 32, 39, 47, 15], 'prices': [14, 4, 14, 13, 8], 'capacity': 44}"
2340,"[29, 6, 4, 20, 22]","[17, 13, 17, 12, 10]",79,"[1, 1, 1, 1, 1]",68.09090909059194,16.2,13.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 6, 4, 20, 22], 'prices': [17, 13, 17, 12, 10], 'capacity': 79}"
2341,"[31, 47, 42, 43, 1]","[1, 6, 11, 3, 17]",70,"[0, 1, 1, 0, 1]",31.4468085106272,32.8,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [31, 47, 42, 43, 1], 'prices': [1, 6, 11, 3, 17], 'capacity': 70}"
2342,"[7, 22, 7, 29, 38]","[9, 1, 3, 8, 8]",81,"[1, 0, 1, 1, 1]",28.000000000000007,20.6,5.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 22, 7, 29, 38], 'prices': [9, 1, 3, 8, 8], 'capacity': 81}"
